Time	Node	Type	Packets	
23	rtr2-1	CacheHits	0
23	rtr2-1	CacheMisses	40
23	rtr2-1	size	8
23	user1-2	CacheHits	24
23	user1-2	CacheMisses	26
23	user1-2	size	100
23	user1-3	CacheHits	35
23	user1-3	CacheMisses	15
23	user1-3	size	100
23	user2-1	CacheHits	31
23	user2-1	CacheMisses	19
23	user2-1	size	100
23	user2-2	CacheHits	30
23	user2-2	CacheMisses	20
23	user2-2	size	100
24	root	CacheHits	0
24	root	CacheMisses	90
24	root	size	8
24	rtr1-1	CacheHits	0
24	rtr1-1	CacheMisses	50
24	rtr1-1	size	8
24	rtr1-2	CacheHits	0
24	rtr1-2	CacheMisses	40
24	rtr1-2	size	8
24	user1-1	CacheHits	36
24	user1-1	CacheMisses	14
24	user1-1	size	100
24	rtr2-1	CacheHits	0
24	rtr2-1	CacheMisses	36
24	rtr2-1	size	8
24	user1-2	CacheHits	30
24	user1-2	CacheMisses	20
24	user1-2	size	100
24	user1-3	CacheHits	30
24	user1-3	CacheMisses	20
24	user1-3	size	100
24	user2-1	CacheHits	40
24	user2-1	CacheMisses	10
24	user2-1	size	100
24	user2-2	CacheHits	29
24	user2-2	CacheMisses	21
24	user2-2	size	100
25	root	CacheHits	0
25	root	CacheMisses	94
25	root	size	8
25	rtr1-1	CacheHits	0
25	rtr1-1	CacheMisses	52
25	rtr1-1	size	8
25	rtr1-2	CacheHits	0
25	rtr1-2	CacheMisses	42
25	rtr1-2	size	8
25	user1-1	CacheHits	31
25	user1-1	CacheMisses	19
25	user1-1	size	100
25	rtr2-1	CacheHits	0
25	rtr2-1	CacheMisses	32
25	rtr2-1	size	8
25	user1-2	CacheHits	34
25	user1-2	CacheMisses	16
25	user1-2	size	100
25	user1-3	CacheHits	27
25	user1-3	CacheMisses	23
25	user1-3	size	100
25	user2-1	CacheHits	35
25	user2-1	CacheMisses	15
25	user2-1	size	100
25	user2-2	CacheHits	33
25	user2-2	CacheMisses	17
25	user2-2	size	100
26	root	CacheHits	0
26	root	CacheMisses	112
26	root	size	8
26	rtr1-1	CacheHits	0
26	rtr1-1	CacheMisses	64
26	rtr1-1	size	8
26	rtr1-2	CacheHits	0
26	rtr1-2	CacheMisses	48
26	rtr1-2	size	8
26	user1-1	CacheHits	32
26	user1-1	CacheMisses	18
26	user1-1	size	100
26	rtr2-1	CacheHits	0
26	rtr2-1	CacheMisses	46
26	rtr2-1	size	8
26	user1-2	CacheHits	28
26	user1-2	CacheMisses	22
26	user1-2	size	100
26	user1-3	CacheHits	25
26	user1-3	CacheMisses	25
26	user1-3	size	100
26	user2-1	CacheHits	32
26	user2-1	CacheMisses	18
26	user2-1	size	100
26	user2-2	CacheHits	27
26	user2-2	CacheMisses	23
26	user2-2	size	100
27	root	CacheHits	0
27	root	CacheMisses	98
27	root	size	8
27	rtr1-1	CacheHits	0
27	rtr1-1	CacheMisses	58
27	rtr1-1	size	8
27	rtr1-2	CacheHits	0
27	rtr1-2	CacheMisses	40
27	rtr1-2	size	8
27	user1-1	CacheHits	36
27	user1-1	CacheMisses	14
27	user1-1	size	100
27	rtr2-1	CacheHits	0
27	rtr2-1	CacheMisses	42
27	rtr2-1	size	8
27	user1-2	CacheHits	35
27	user1-2	CacheMisses	15
27	user1-2	size	100
27	user1-3	CacheHits	29
27	user1-3	CacheMisses	21
27	user1-3	size	100
27	user2-1	CacheHits	28
27	user2-1	CacheMisses	22
27	user2-1	size	100
27	user2-2	CacheHits	32
27	user2-2	CacheMisses	18
27	user2-2	size	100
28	root	CacheHits	0
28	root	CacheMisses	92
28	root	size	8
28	rtr1-1	CacheHits	0
28	rtr1-1	CacheMisses	59
28	rtr1-1	size	8
28	rtr1-2	CacheHits	0
28	rtr1-2	CacheMisses	33
28	rtr1-2	size	8
28	user1-1	CacheHits	28
28	user1-1	CacheMisses	22
28	user1-1	size	100
28	rtr2-1	CacheHits	0
28	rtr2-1	CacheMisses	35
28	rtr2-1	size	8
28	user1-2	CacheHits	34
28	user1-2	CacheMisses	16
28	user1-2	size	100
28	user1-3	CacheHits	33
28	user1-3	CacheMisses	17
28	user1-3	size	100
28	user2-1	CacheHits	31
28	user2-1	CacheMisses	19
28	user2-1	size	100
28	user2-2	CacheHits	38
28	user2-2	CacheMisses	12
28	user2-2	size	100
29	root	CacheHits	0
29	root	CacheMisses	98
29	root	size	8
29	rtr1-1	CacheHits	0
29	rtr1-1	CacheMisses	59
29	rtr1-1	size	8
29	rtr1-2	CacheHits	0
29	rtr1-2	CacheMisses	39
29	rtr1-2	size	8
29	user1-1	CacheHits	32
29	user1-1	CacheMisses	18
29	user1-1	size	100
29	rtr2-1	CacheHits	0
29	rtr2-1	CacheMisses	39
29	rtr2-1	size	8
29	user1-2	CacheHits	31
29	user1-2	CacheMisses	19
29	user1-2	size	100
29	user1-3	CacheHits	30
29	user1-3	CacheMisses	20
29	user1-3	size	100
29	user2-1	CacheHits	32
29	user2-1	CacheMisses	18
29	user2-1	size	100
29	user2-2	CacheHits	33
29	user2-2	CacheMisses	17
29	user2-2	size	100
30	root	CacheHits	0
30	root	CacheMisses	116
30	root	size	8
30	rtr1-1	CacheHits	0
30	rtr1-1	CacheMisses	69
30	rtr1-1	size	8
30	rtr1-2	CacheHits	0
30	rtr1-2	CacheMisses	47
30	rtr1-2	size	8
30	user1-1	CacheHits	31
30	user1-1	CacheMisses	19
30	user1-1	size	100
30	rtr2-1	CacheHits	0
30	rtr2-1	CacheMisses	46
30	rtr2-1	size	8
30	user1-2	CacheHits	27
30	user1-2	CacheMisses	23
30	user1-2	size	100
30	user1-3	CacheHits	30
30	user1-3	CacheMisses	20
30	user1-3	size	100
30	user2-1	CacheHits	25
30	user2-1	CacheMisses	25
30	user2-1	size	100
30	user2-2	CacheHits	30
30	user2-2	CacheMisses	20
30	user2-2	size	100
31	root	CacheHits	0
31	root	CacheMisses	94
31	root	size	8
31	rtr1-1	CacheHits	0
31	rtr1-1	CacheMisses	62
31	rtr1-1	size	8
31	rtr1-2	CacheHits	0
31	rtr1-2	CacheMisses	32
31	rtr1-2	size	8
31	user1-1	CacheHits	26
31	user1-1	CacheMisses	24
31	user1-1	size	100
31	rtr2-1	CacheHits	0
31	rtr2-1	CacheMisses	38
31	rtr2-1	size	8
31	user1-2	CacheHits	36
31	user1-2	CacheMisses	14
31	user1-2	size	100
31	user1-3	CacheHits	33
31	user1-3	CacheMisses	17
31	user1-3	size	100
31	user2-1	CacheHits	32
31	user2-1	CacheMisses	18
31	user2-1	size	100
31	user2-2	CacheHits	35
31	user2-2	CacheMisses	15
31	user2-2	size	100
32	root	CacheHits	0
32	root	CacheMisses	88
32	root	size	8
32	rtr1-1	CacheHits	0
32	rtr1-1	CacheMisses	56
32	rtr1-1	size	8
32	rtr1-2	CacheHits	0
32	rtr1-2	CacheMisses	32
32	rtr1-2	size	8
32	user1-1	CacheHits	33
32	user1-1	CacheMisses	17
32	user1-1	size	100
32	rtr2-1	CacheHits	0
32	rtr2-1	CacheMisses	38
32	rtr2-1	size	8
32	user1-2	CacheHits	36
32	user1-2	CacheMisses	14
32	user1-2	size	100
32	user1-3	CacheHits	34
32	user1-3	CacheMisses	16
32	user1-3	size	100
32	user2-1	CacheHits	35
32	user2-1	CacheMisses	15
32	user2-1	size	100
32	user2-2	CacheHits	29
32	user2-2	CacheMisses	21
32	user2-2	size	100
33	root	CacheHits	0
33	root	CacheMisses	95
33	root	size	8
33	rtr1-1	CacheHits	0
33	rtr1-1	CacheMisses	55
33	rtr1-1	size	8
33	rtr1-2	CacheHits	0
33	rtr1-2	CacheMisses	40
33	rtr1-2	size	8
33	user1-1	CacheHits	29
33	user1-1	CacheMisses	21
33	user1-1	size	100
33	rtr2-1	CacheHits	0
33	rtr2-1	CacheMisses	34
33	rtr2-1	size	8
33	user1-2	CacheHits	33
33	user1-2	CacheMisses	17
33	user1-2	size	100
33	user1-3	CacheHits	32
33	user1-3	CacheMisses	18
33	user1-3	size	100
33	user2-1	CacheHits	33
33	user2-1	CacheMisses	17
33	user2-1	size	100
33	user2-2	CacheHits	36
33	user2-2	CacheMisses	14
33	user2-2	size	100
34	root	CacheHits	0
34	root	CacheMisses	102
34	root	size	8
34	rtr1-1	CacheHits	0
34	rtr1-1	CacheMisses	63
34	rtr1-1	size	8
34	rtr1-2	CacheHits	0
34	rtr1-2	CacheMisses	39
34	rtr1-2	size	8
34	user1-1	CacheHits	29
34	user1-1	CacheMisses	21
34	user1-1	size	100
34	rtr2-1	CacheHits	0
34	rtr2-1	CacheMisses	41
34	rtr2-1	size	8
34	user1-2	CacheHits	35
34	user1-2	CacheMisses	15
34	user1-2	size	100
34	user1-3	CacheHits	26
34	user1-3	CacheMisses	24
34	user1-3	size	100
34	user2-1	CacheHits	31
34	user2-1	CacheMisses	19
34	user2-1	size	100
34	user2-2	CacheHits	34
34	user2-2	CacheMisses	16
34	user2-2	size	100
35	root	CacheHits	0
35	root	CacheMisses	105
35	root	size	8
35	rtr1-1	CacheHits	0
35	rtr1-1	CacheMisses	58
35	rtr1-1	size	8
35	rtr1-2	CacheHits	0
35	rtr1-2	CacheMisses	47
35	rtr1-2	size	8
35	user1-1	CacheHits	31
35	user1-1	CacheMisses	19
35	user1-1	size	100
35	rtr2-1	CacheHits	0
35	rtr2-1	CacheMisses	39
35	rtr2-1	size	8
35	user1-2	CacheHits	30
35	user1-2	CacheMisses	20
35	user1-2	size	100
35	user1-3	CacheHits	25
35	user1-3	CacheMisses	25
35	user1-3	size	100
35	user2-1	CacheHits	28
35	user2-1	CacheMisses	22
35	user2-1	size	100
35	user2-2	CacheHits	35
35	user2-2	CacheMisses	15
35	user2-2	size	100
36	root	CacheHits	0
36	root	CacheMisses	91
36	root	size	8
36	rtr1-1	CacheHits	0
36	rtr1-1	CacheMisses	56
36	rtr1-1	size	8
36	rtr1-2	CacheHits	0
36	rtr1-2	CacheMisses	35
36	rtr1-2	size	8
36	user1-1	CacheHits	35
36	user1-1	CacheMisses	15
36	user1-1	size	100
36	rtr2-1	CacheHits	0
36	rtr2-1	CacheMisses	40
36	rtr2-1	size	8
36	user1-2	CacheHits	36
36	user1-2	CacheMisses	14
36	user1-2	size	100
36	user1-3	CacheHits	33
36	user1-3	CacheMisses	17
36	user1-3	size	100
36	user2-1	CacheHits	34
36	user2-1	CacheMisses	16
36	user2-1	size	100
36	user2-2	CacheHits	27
36	user2-2	CacheMisses	23
36	user2-2	size	100
